uid,sid,rating
3688,1012.0,2
3688,1673.0,2
3688,1098.0,2
3688,1100.0,3
3688,2248.0,3
3688,2250.0,3
3688,2251.0,4
3688,2253.0,2
3688,2254.0,3
3688,2255.0,3
3688,1104.0,3
3688,1108.0,4
3688,1783.0,3
3688,1784.0,3
3688,2261.0,2
3688,1182.0,4
3688,1110.0,3
3688,2265.0,4
3688,2271.0,2
3688,1115.0,3
3688,1116.0,2
3688,1121.0,4
3688,2276.0,4
3688,2277.0,2
3688,1123.0,4
3688,1702.0,2
3688,1126.0,2
3688,159.0,4
3688,1127.0,3
3688,1129.0,3
3688,1704.0,3
3688,1705.0,2
3688,165.0,3
3688,2281.0,2
3688,1200.0,1
3688,1201.0,3
3688,171.0,5
3688,2380.0,4
3688,2382.0,2
3688,185.0,2
3688,186.0,4
3688,2400.0,4
3688,2401.0,3
3688,1833.0,3
3688,2504.0,3
3688,2405.0,4
3688,1946.0,2
3688,1837.0,3
3688,1222.0,2
3688,307.0,3
3688,1223.0,4
3688,1224.0,4
3688,1840.0,3
3688,206.0,3
3688,1841.0,4
3688,1842.0,4
3688,313.0,3
3688,1844.0,3
3688,1228.0,3
3688,316.0,3
3688,1230.0,3
3688,1231.0,3
3688,213.0,3
3688,1955.0,4
3688,1956.0,4
3688,323.0,2
3688,324.0,3
3688,326.0,2
3688,217.0,2
3688,218.0,4
3688,1966.0,4
3688,330.0,4
3688,742.0,2
3688,1968.0,3
3688,2642.0,4
3688,1972.0,3
3688,341.0,3
3688,344.0,3
3688,460.0,3
3688,350.0,2
3688,1986.0,2
3688,1989.0,4
3688,358.0,4
3688,359.0,4
3688,2661.0,2
3688,1991.0,4
3688,363.0,4
3688,469.0,3
3688,367.0,2
3688,1412.0,3
3688,375.0,2
3688,1419.0,3
3688,475.0,2
3688,1428.0,2
3688,770.0,4
3688,542.0,2
3688,480.0,3
3688,784.0,3
3688,487.0,2
3688,491.0,2
3688,1013.0,4
3688,2159.0,3
3688,1015.0,2
3688,1465.0,2
3688,556.0,3
3688,1468.0,2
3688,929.0,2
3688,560.0,3
3688,495.0,2
3688,2166.0,3
3688,1469.0,3
3688,1021.0,2
3688,1560.0,3
3688,930.0,4
3688,1023.0,4
3688,1024.0,3
3688,937.0,3
3688,2170.0,3
3688,1562.0,4
3688,1028.0,2
3688,1030.0,2
3688,569.0,3
3688,1483.0,2
3688,1573.0,3
3688,1575.0,4
3688,1576.0,2
3688,947.0,2
3688,571.0,3
3688,954.0,3
3688,572.0,3
3688,1033.0,3
3688,2185.0,3
3688,2186.0,4
3688,1035.0,2
3688,1038.0,3
3688,1587.0,3
3688,1040.0,3
3688,1589.0,2
3688,1590.0,3
3688,1042.0,2
3688,576.0,2
3688,2284.0,4
3688,1713.0,3
3688,1714.0,3
3688,1715.0,4
3688,1134.0,4
3688,2195.0,4
3688,1716.0,3
3688,1717.0,2
3688,1136.0,2
3688,1137.0,5
3688,1044.0,2
3688,2201.0,4
3688,2202.0,3
3688,2203.0,2
3688,1141.0,2
3688,80.0,4
3688,2204.0,4
3688,1048.0,4
3688,2206.0,3
3688,81.0,4
3688,82.0,2
3688,1143.0,3
3688,1144.0,3
3688,1049.0,4
3688,84.0,4
3688,1147.0,4
3688,1051.0,2
3688,1620.0,2
3688,1622.0,2
3688,1149.0,4
3688,1624.0,4
3688,1056.0,3
3688,1743.0,3
3688,90.0,3
3688,1628.0,5
3688,1629.0,4
3688,1063.0,3
3688,1745.0,2
3688,1746.0,5
3688,1155.0,3
3688,1158.0,1
3688,1159.0,4
3688,1160.0,3
3688,97.0,4
3688,1848.0,4
3688,1850.0,3
3688,1852.0,4
3688,1853.0,4
3688,1164.0,1
3688,1239.0,2
3688,1763.0,2
3688,104.0,3
3688,107.0,4
3688,1856.0,3
3688,1858.0,2
3688,2432.0,3
3688,1242.0,2
3688,1243.0,4
3688,1863.0,2
3688,1766.0,3
3688,1246.0,4
3688,225.0,4
3688,1864.0,2
3688,1247.0,2
3688,1248.0,2
3688,1769.0,3
3688,114.0,3
3688,115.0,3
3688,1170.0,3
3688,117.0,3
3688,119.0,2
3688,1867.0,2
3688,1868.0,4
3688,1870.0,4
3688,1253.0,5
3688,1770.0,4
3688,1771.0,2
3688,1171.0,3
3688,1172.0,4
3688,123.0,3
3688,240.0,5
3688,241.0,3
3688,128.0,3
3688,129.0,2
3688,1176.0,1
3688,244.0,3
3688,1778.0,5
3688,1780.0,3
3688,132.0,4
3688,1781.0,3
3688,135.0,3
3688,136.0,3
3688,660.0,2
3688,9.0,4
3688,253.0,4
3688,14.0,3
3688,15.0,3
3688,18.0,3
3688,2462.0,3
3688,672.0,2
3688,1277.0,3
3688,1897.0,2
3688,261.0,3
3688,23.0,3
3688,265.0,3
3688,677.0,2
3688,678.0,2
3688,2005.0,3
3688,1899.0,3
3688,1900.0,2
3688,266.0,2
3688,269.0,2
3688,272.0,4
3688,273.0,3
3688,34.0,4
3688,2006.0,4
3688,2572.0,3
3688,2008.0,3
3688,1905.0,2
3688,1906.0,3
3688,1907.0,3
3688,381.0,3
3688,2476.0,3
3688,1298.0,3
3688,387.0,3
3688,278.0,3
3688,36.0,3
3688,281.0,3
3688,41.0,4
3688,698.0,3
3688,395.0,2
3688,283.0,3
3688,285.0,3
3688,43.0,5
3688,287.0,2
3688,288.0,2
3688,289.0,3
3688,400.0,3
3688,404.0,3
3688,706.0,5
3688,292.0,3
3688,405.0,4
3688,49.0,2
3688,407.0,3
3688,50.0,4
3688,52.0,2
3688,1328.0,3
3688,707.0,4
3688,57.0,3
3688,416.0,2
3688,64.0,2
3688,2601.0,3
3688,2602.0,2
3688,799.0,3
3688,2604.0,3
3688,2043.0,4
3688,419.0,2
3688,420.0,3
3688,423.0,1
3688,71.0,2
3688,1348.0,4
3688,428.0,2
3688,431.0,4
3688,724.0,4
3688,76.0,3
3688,2056.0,3
3688,728.0,3
3688,729.0,3
3688,435.0,3
3688,1360.0,1
3688,825.0,3
3689,2064.0,2
3689,831.0,5
3689,2627.0,4
3689,2630.0,5
3689,2069.0,4
3689,2072.0,5
3689,840.0,4
3689,841.0,3
3689,448.0,5
3689,0.0,5
3689,1.0,3
3689,5.0,5
3689,2740.0,3
3689,2741.0,4
3689,960.0,3
3689,513.0,3
3689,449.0,4
3689,450.0,1
3689,451.0,5
3689,852.0,4
3689,855.0,3
3689,856.0,5
3689,517.0,4
3689,857.0,4
3689,520.0,5
3689,863.0,5
3689,864.0,5
3689,523.0,3
3689,867.0,3
3689,873.0,4
3689,880.0,5
3689,881.0,4
3689,979.0,5
3689,599.0,3
3689,606.0,4
3689,2113.0,4
3689,532.0,2
3689,537.0,4
3689,2118.0,2
3689,1522.0,4
3689,1642.0,2
3689,1074.0,4
3689,2127.0,2
3689,1078.0,2
3689,1526.0,4
3689,1080.0,5
3689,1529.0,3
3689,1000.0,5
3689,1649.0,1
3689,2138.0,4
3689,2239.0,3
3689,1540.0,3
3689,1094.0,5
3689,2244.0,4
3689,1097.0,3
3689,1098.0,4
3689,2251.0,3
3689,1782.0,4
3689,1783.0,4
3689,2347.0,3
3689,2262.0,3
3689,2263.0,5
3689,2353.0,4
3689,1792.0,2
3689,1117.0,4
3689,150.0,2
3689,1119.0,4
3689,2356.0,3
3689,1800.0,4
3689,1702.0,4
3689,1127.0,3
3689,1704.0,4
3689,165.0,5
3689,2374.0,3
3689,1806.0,3
3689,1807.0,3
3689,2376.0,2
3689,2382.0,3
3689,2389.0,5
3689,1937.0,1
3689,187.0,4
3689,2499.0,3
3689,1832.0,3
3689,2400.0,4
3689,1219.0,4
3689,193.0,5
3689,196.0,5
3689,2504.0,2
3689,2505.0,4
3689,2405.0,5
3689,1946.0,3
3689,2407.0,3
3689,1837.0,4
3689,1840.0,4
3689,204.0,3
3689,2512.0,4
3689,2513.0,3
3689,1842.0,5
3689,313.0,2
3689,213.0,3
3689,734.0,2
3689,1954.0,2
3689,735.0,4
3689,1955.0,3
3689,221.0,5
3689,1962.0,4
3689,1966.0,5
3689,330.0,5
3689,331.0,3
3689,747.0,4
3689,2645.0,3
3689,751.0,5
3689,752.0,5
3689,1978.0,3
3689,754.0,5
3689,1984.0,3
3689,460.0,4
3689,350.0,2
3689,756.0,5
3689,358.0,4
3689,2552.0,3
3689,2553.0,2
3689,363.0,3
3689,1408.0,3
3689,1411.0,3
3689,375.0,3
3689,1421.0,4
3689,1423.0,2
3689,763.0,4
3689,476.0,4
3689,1428.0,1
3689,2677.0,5
3689,773.0,3
3689,478.0,2
3689,901.0,3
3689,1440.0,4
3689,777.0,4
3689,2688.0,3
3689,906.0,4
3689,782.0,4
3689,783.0,3
3689,784.0,4
3689,1442.0,4
3689,908.0,1
3689,2160.0,4
3689,1461.0,4
3689,1466.0,5
3689,2165.0,2
3689,2166.0,5
3689,1022.0,1
3689,930.0,4
3689,1023.0,4
3689,1472.0,3
3689,934.0,3
3689,937.0,2
3689,938.0,4
3689,1568.0,4
3689,1029.0,4
3689,942.0,4
3689,1487.0,4
3689,571.0,3
3689,572.0,5
3689,2186.0,5
3689,1587.0,4
3689,1589.0,4
3689,576.0,3
3689,2283.0,4
3689,2199.0,4
3689,2201.0,4
3689,1606.0,1
3689,81.0,4
3689,2207.0,5
3689,1144.0,3
3689,1734.0,4
3689,1049.0,5
3689,84.0,5
3689,1735.0,4
3689,85.0,4
3689,86.0,4
3689,1055.0,4
3689,1624.0,3
3689,1056.0,3
3689,1629.0,5
3689,1745.0,4
3689,1156.0,4
3689,2310.0,4
3689,2311.0,4
3689,1162.0,4
3689,99.0,3
3689,1852.0,5
3689,1166.0,3
3689,1858.0,4
3689,1243.0,4
3689,1861.0,4
3689,1765.0,5
3689,1247.0,3
3689,1248.0,4
3689,230.0,4
3689,232.0,4
3689,1170.0,3
3689,117.0,4
3689,119.0,3
3689,121.0,2
3689,2439.0,4
3689,1253.0,5
3689,1770.0,4
3689,238.0,3
3689,240.0,5
3689,126.0,2
3689,130.0,2
3689,2443.0,2
3689,1878.0,2
3689,1176.0,4
3689,249.0,2
3689,1272.0,5
3689,9.0,4
3689,144.0,3
3689,146.0,4
3689,2461.0,5
3689,2463.0,4
3689,1283.0,4
3689,20.0,3
3689,265.0,3
3689,2557.0,4
3689,2558.0,4
3689,2559.0,3
3689,1899.0,5
3689,2467.0,4
3689,1900.0,4
3689,1292.0,5
3689,269.0,4
3689,30.0,5
3689,273.0,5
3689,2572.0,1
3689,2008.0,4
3689,1905.0,4
3689,2010.0,4
3689,692.0,4
3689,2476.0,5
3689,693.0,3
3689,278.0,4
3689,38.0,3
3689,281.0,4
3689,41.0,5
3689,698.0,4
3689,699.0,3
3689,397.0,4
3689,43.0,5
3689,291.0,3
3689,1921.0,4
3689,1315.0,4
3689,1927.0,4
3689,405.0,5
3689,1321.0,4
3689,2592.0,3
3689,1322.0,4
3689,1323.0,4
3689,786.0,4
3689,1324.0,4
3689,1325.0,1
3689,1326.0,3
3689,2597.0,4
3689,790.0,4
3689,792.0,4
3689,2035.0,4
3689,2036.0,4
3689,2037.0,2
3689,57.0,3
3689,1331.0,3
3689,1332.0,2
3689,796.0,4
3689,2602.0,4
3689,799.0,4
3689,2604.0,3
3689,800.0,5
3689,804.0,5
3689,2043.0,4
3689,418.0,4
3689,715.0,4
3689,808.0,4
3689,1345.0,4
3689,809.0,5
3689,811.0,4
3689,1348.0,5
3689,814.0,3
3689,427.0,4
3689,431.0,3
3689,724.0,5
3689,76.0,3
3689,2715.0,3
3689,2614.0,4
3689,2056.0,2
3689,727.0,5
3689,728.0,4
3689,732.0,3
3689,822.0,4
3689,824.0,4
3689,2622.0,3
3689,2062.0,4
3689,2063.0,3
3690,1369.0,3
3690,2634.0,4
3690,840.0,4
3690,1.0,4
3690,848.0,5
3690,449.0,3
3690,2085.0,4
3690,539.0,3
3690,1632.0,5
3690,2131.0,4
3690,645.0,5
3690,1098.0,4
3690,1180.0,3
3690,2266.0,1
3690,1800.0,4
3690,1804.0,4
3690,2371.0,2
3690,1810.0,5
3690,1813.0,5
3690,1816.0,4
3690,187.0,5
3690,2400.0,3
3690,2403.0,3
3690,193.0,4
3690,2504.0,4
3690,2410.0,3
3690,2416.0,4
3690,746.0,2
3690,1974.0,2
3690,2530.0,4
3690,1978.0,5
3690,2656.0,3
3690,2539.0,5
3690,2549.0,3
3690,1408.0,5
3690,1411.0,3
3690,886.0,4
3690,478.0,4
3690,901.0,5
3690,783.0,4
3690,911.0,4
3690,913.0,5
3690,487.0,2
3690,1461.0,3
3690,1472.0,4
3690,944.0,5
3690,1486.0,5
3690,1599.0,5
3690,2425.0,5
3690,1240.0,5
3690,1861.0,4
3690,239.0,3
3690,676.0,3
3690,1291.0,4
3690,2474.0,4
3690,2014.0,4
3690,1315.0,4
3690,1927.0,5
3690,1318.0,4
3690,787.0,5
3690,1326.0,4
3690,2602.0,4
3690,2039.0,5
3690,2604.0,4
3690,800.0,5
3690,801.0,5
3690,805.0,5
3690,2048.0,4
3690,732.0,5
3690,2622.0,4
3691,2064.0,4
3691,831.0,4
3691,2066.0,3
3691,506.0,3
3691,832.0,4
3691,2067.0,3
3691,2630.0,4
3691,2068.0,4
3691,834.0,5
3691,835.0,4
3691,2069.0,4
3691,1372.0,4
3691,2634.0,3
3691,509.0,2
3691,2635.0,1
3691,2072.0,4
3691,840.0,5
3691,841.0,4
3691,511.0,3
3691,447.0,3
3691,448.0,4
3691,2073.0,5
3691,0.0,3
3691,1.0,2
3691,2076.0,3
3691,1492.0,4
3691,6.0,3
3691,2740.0,3
3691,847.0,3
3691,848.0,5
3691,513.0,2
3691,849.0,5
3691,449.0,3
3691,450.0,4
3691,451.0,5
3691,455.0,1
3691,1495.0,4
3691,2083.0,3
3691,2084.0,3
3691,1382.0,3
3691,852.0,4
3691,1386.0,5
3691,517.0,3
3691,857.0,4
3691,858.0,4
3691,860.0,5
3691,520.0,4
3691,971.0,3
3691,2090.0,3
3691,1389.0,4
3691,1390.0,3
3691,972.0,3
3691,864.0,3
3691,523.0,5
3691,867.0,4
3691,869.0,4
3691,870.0,3
3691,2094.0,3
3691,2095.0,2
3691,1497.0,4
3691,588.0,4
3691,2101.0,4
3691,589.0,4
3691,590.0,4
3691,873.0,4
3691,591.0,4
3691,876.0,4
3691,595.0,4
3691,596.0,4
3691,2102.0,3
3691,1503.0,4
3691,1505.0,4
3691,1506.0,3
3691,597.0,4
3691,598.0,4
3691,1507.0,3
3691,599.0,4
3691,1508.0,4
3691,602.0,3
3691,984.0,3
3691,603.0,4
3691,606.0,4
3691,2113.0,4
3691,1510.0,3
3691,607.0,4
3691,611.0,4
3691,990.0,3
3691,613.0,4
3691,615.0,4
3691,616.0,4
3691,537.0,1
3691,538.0,3
3691,2224.0,4
3691,1632.0,3
3691,1636.0,2
3691,1637.0,3
3691,1516.0,3
3691,2124.0,3
3691,617.0,5
3691,993.0,2
3691,618.0,3
3691,1522.0,4
3691,2228.0,4
3691,1641.0,3
3691,2229.0,4
3691,1642.0,3
3691,1074.0,4
3691,1644.0,2
3691,2127.0,4
3691,1645.0,4
3691,1646.0,3
3691,1080.0,5
3691,1529.0,3
3691,1648.0,4
3691,1649.0,3
3691,1651.0,2
3691,2137.0,4
3691,1084.0,2
3691,2138.0,3
3691,2139.0,4
3691,1085.0,4
3691,2141.0,2
3691,1088.0,3
3691,1537.0,4
3691,638.0,4
3691,1538.0,4
3691,639.0,4
3691,1089.0,4
3691,1665.0,3
3691,1091.0,3
3691,1542.0,3
3691,1092.0,4
3691,2152.0,5
3691,644.0,4
3691,1094.0,4
3691,2244.0,4
3691,1096.0,4
3691,1673.0,3
3691,2250.0,3
3691,2251.0,4
3691,2252.0,3
3691,2253.0,3
3691,2254.0,4
3691,1679.0,3
3691,1104.0,4
3691,1681.0,4
3691,1782.0,3
3691,2346.0,3
3691,2260.0,2
3691,2347.0,3
3691,2261.0,4
3691,1182.0,2
3691,2262.0,3
3691,1109.0,4
3691,1686.0,3
3691,1111.0,4
3691,656.0,3
3691,657.0,2
3691,1786.0,3
3691,1186.0,4
3691,2353.0,4
3691,1791.0,4
3691,1691.0,4
3691,1692.0,3
3691,2272.0,3
3691,1694.0,3
3691,1695.0,3
3691,1117.0,2
3691,1697.0,3
3691,1118.0,4
3691,1698.0,2
3691,2356.0,5
3691,2358.0,5
3691,2360.0,4
3691,1800.0,4
3691,1121.0,3
3691,2276.0,2
3691,1123.0,4
3691,1702.0,3
3691,2371.0,3
3691,1195.0,5
3691,1130.0,3
3691,165.0,3
3691,1709.0,2
3691,1132.0,4
3691,1806.0,4
3691,1807.0,4
3691,1808.0,2
3691,1199.0,4
3691,1809.0,1
3691,2379.0,5
3691,1818.0,3
3691,181.0,4
3691,184.0,4
3691,1931.0,3
3691,1933.0,3
3691,2393.0,5
3691,186.0,3
3691,187.0,4
3691,2496.0,3
3691,1832.0,3
3691,2403.0,3
3691,193.0,5
3691,196.0,4
3691,197.0,2
3691,2504.0,4
3691,2505.0,3
3691,1944.0,3
3691,2405.0,4
3691,1948.0,1
3691,305.0,3
3691,1837.0,4
3691,1221.0,2
3691,1838.0,4
3691,1839.0,4
3691,1840.0,3
3691,203.0,3
3691,204.0,3
3691,2509.0,4
3691,2511.0,3
3691,2512.0,2
3691,2513.0,3
3691,1842.0,4
3691,1230.0,2
3691,2416.0,4
3691,210.0,3
3691,1233.0,3
3691,213.0,3
3691,1955.0,3
3691,218.0,4
3691,221.0,4
3691,1965.0,3
3691,1966.0,4
3691,329.0,4
3691,330.0,3
3691,331.0,3
3691,742.0,3
3691,745.0,4
3691,1974.0,4
3691,343.0,4
3691,344.0,4
3691,2530.0,5
3691,750.0,3
3691,1978.0,4
3691,753.0,4
3691,754.0,5
3691,460.0,4
3691,354.0,3
3691,2651.0,3
3691,2656.0,2
3691,2539.0,5
3691,2540.0,4
3691,756.0,5
3691,1990.0,2
3691,356.0,4
3691,358.0,4
3691,361.0,4
3691,1991.0,4
3691,2553.0,3
3691,363.0,3
3691,468.0,5
3691,1408.0,3
3691,884.0,4
3691,1411.0,3
3691,886.0,3
3691,1414.0,4
3691,889.0,5
3691,473.0,2
3691,378.0,4
3691,1416.0,3
3691,2669.0,3
3691,1421.0,4
3691,1424.0,3
3691,762.0,4
3691,763.0,4
3691,475.0,4
3691,476.0,3
3691,1426.0,3
3691,2676.0,2
3691,893.0,3
3691,2677.0,4
3691,1430.0,4
3691,2681.0,4
3691,2682.0,3
3691,773.0,3
3691,1436.0,3
3691,901.0,4
3691,542.0,5
3691,1439.0,4
3691,1440.0,4
3691,777.0,3
3691,906.0,1
3691,780.0,5
3691,782.0,5
3691,783.0,5
3691,550.0,2
3691,784.0,5
3691,785.0,4
3691,1442.0,3
3691,1445.0,3
3691,909.0,3
3691,912.0,4
3691,486.0,1
3691,2697.0,4
3691,2701.0,4
3691,921.0,4
3691,922.0,4
3691,923.0,4
3691,2155.0,3
3691,1546.0,4
3691,1547.0,4
3691,1548.0,4
3691,1013.0,3
3691,2161.0,3
3691,1465.0,4
3691,1466.0,3
3691,556.0,3
3691,1554.0,3
3691,1470.0,4
3691,930.0,3
3691,1023.0,4
3691,931.0,2
3691,1472.0,3
3691,932.0,4
3691,933.0,1
3691,934.0,4
3691,935.0,3
3691,564.0,2
3691,936.0,4
3691,937.0,3
3691,1562.0,4
3691,1567.0,3
3691,940.0,3
3691,1568.0,4
3691,1029.0,3
3691,1481.0,3
3691,1482.0,4
3691,569.0,3
3691,570.0,5
3691,1570.0,3
3691,1573.0,3
3691,1574.0,4
3691,1486.0,4
3691,1032.0,4
3691,947.0,2
3691,1487.0,4
3691,949.0,4
3691,952.0,3
3691,955.0,2
3691,572.0,3
3691,2186.0,4
3691,1587.0,4
3691,1040.0,3
3691,1589.0,4
3691,1591.0,4
3691,2195.0,4
3691,1137.0,4
3691,1043.0,1
3691,1599.0,3
3691,586.0,4
3691,1139.0,4
3691,2290.0,4
3691,1724.0,3
3691,1604.0,5
3691,1605.0,2
3691,80.0,3
3691,2204.0,4
3691,1048.0,3
3691,2206.0,5
3691,1609.0,2
3691,81.0,3
3691,1611.0,2
3691,1144.0,3
3691,1049.0,4
3691,84.0,4
3691,1735.0,3
3691,85.0,4
3691,1147.0,4
3691,2214.0,3
3691,1052.0,3
3691,1149.0,3
3691,1623.0,4
3691,1624.0,3
3691,1626.0,3
3691,1057.0,3
3691,1627.0,4
3691,1628.0,3
3691,2220.0,4
3691,1629.0,4
3691,1745.0,3
3691,1156.0,5
3691,2314.0,5
3691,1848.0,3
3691,1850.0,4
3691,2422.0,4
3691,2315.0,4
3691,2316.0,5
3691,2425.0,5
3691,1852.0,3
3691,1853.0,3
3691,1759.0,3
3691,1239.0,3
3691,1762.0,3
3691,104.0,4
3691,105.0,4
3691,107.0,2
3691,113.0,3
3691,2427.0,4
3691,1856.0,4
3691,1858.0,4
3691,1243.0,3
3691,1861.0,5
3691,1245.0,4
3691,1862.0,2
3691,1765.0,5
3691,1766.0,3
3691,1247.0,2
3691,230.0,4
3691,1169.0,3
3691,231.0,3
3691,115.0,4
3691,232.0,3
3691,118.0,4
3691,121.0,2
3691,1865.0,2
3691,2437.0,3
3691,1251.0,4
3691,2439.0,2
3691,1770.0,3
3691,1172.0,4
3691,123.0,3
3691,240.0,5
3691,2443.0,4
3691,1879.0,2
3691,1880.0,4
3691,2335.0,4
3691,1777.0,4
3691,1780.0,3
3691,132.0,2
3691,1781.0,3
3691,1179.0,3
3691,250.0,2
3691,135.0,1
3691,1886.0,3
3691,1272.0,3
3691,9.0,3
3691,253.0,2
3691,10.0,4
3691,15.0,4
3691,2458.0,5
3691,1275.0,4
3691,1277.0,4
3691,20.0,4
3691,25.0,3
3691,265.0,3
3691,2555.0,4
3691,2556.0,3
3691,2557.0,3
3691,2558.0,4
3691,2561.0,2
3691,2562.0,3
3691,1898.0,3
3691,1899.0,4
3691,1285.0,4
3691,683.0,3
3691,266.0,3
3691,1291.0,3
3691,1292.0,4
3691,269.0,4
3691,30.0,5
3691,272.0,3
3691,31.0,3
3691,273.0,3
3691,274.0,4
3691,2007.0,4
3691,2008.0,3
3691,2009.0,4
3691,1906.0,3
3691,2010.0,4
3691,1294.0,3
3691,381.0,3
3691,1295.0,2
3691,691.0,3
3691,1297.0,2
3691,692.0,5
3691,2476.0,4
3691,1910.0,3
3691,276.0,3
3691,35.0,4
3691,278.0,4
3691,37.0,3
3691,279.0,1
3691,38.0,1
3691,280.0,3
3691,281.0,3
3691,41.0,4
3691,2576.0,4
3691,2014.0,4
3691,2582.0,4
3691,695.0,2
3691,698.0,2
3691,394.0,3
3691,395.0,2
3691,283.0,2
3691,397.0,3
3691,284.0,3
3691,43.0,5
3691,289.0,3
3691,291.0,3
3691,2583.0,4
3691,2483.0,3
3691,1921.0,5
3691,1922.0,2
3691,400.0,2
3691,1925.0,3
3691,1926.0,1
3691,1927.0,4
3691,706.0,3
3691,292.0,3
3691,294.0,3
3691,407.0,4
3691,50.0,2
3691,1321.0,4
3691,2592.0,3
3691,1322.0,4
3691,786.0,4
3691,787.0,5
3691,789.0,4
3691,2597.0,4
3691,1327.0,3
3691,792.0,4
3691,707.0,4
3691,793.0,5
3691,2035.0,5
3691,794.0,4
3691,2036.0,5
3691,2037.0,4
3691,414.0,4
3691,415.0,4
3691,416.0,3
3691,62.0,3
3691,64.0,1
3691,1331.0,3
3691,2600.0,4
3691,1332.0,3
3691,796.0,4
3691,2602.0,3
3691,2039.0,5
3691,2040.0,4
3691,799.0,4
3691,800.0,5
3691,1339.0,5
3691,805.0,5
3691,712.0,5
3691,2043.0,4
3691,418.0,5
3691,420.0,4
3691,713.0,4
3691,715.0,5
3691,65.0,3
3691,1340.0,4
3691,806.0,4
3691,1343.0,3
3691,807.0,5
3691,2607.0,3
3691,808.0,4
3691,809.0,3
3691,810.0,3
3691,1348.0,4
3691,716.0,4
3691,2048.0,5
3691,720.0,4
3691,722.0,4
3691,723.0,3
3691,724.0,4
3691,77.0,2
3691,2711.0,4
3691,815.0,4
3691,2616.0,3
3691,1353.0,2
3691,818.0,5
3691,820.0,4
3691,727.0,2
3691,728.0,3
3691,729.0,4
3691,499.0,3
3691,730.0,3
3691,732.0,3
3691,822.0,5
3691,824.0,4
3691,826.0,3
3691,2062.0,4
3691,828.0,3
3691,2063.0,1
3692,832.0,3
3692,2072.0,2
3692,841.0,4
3692,847.0,4
3692,852.0,4
3692,858.0,5
3692,2101.0,4
3692,876.0,3
3692,1505.0,4
3692,2129.0,3
3692,1080.0,3
3692,998.0,3
3692,2253.0,4
3692,2356.0,4
3692,187.0,4
3692,2401.0,4
3692,1966.0,3
3692,754.0,5
3692,460.0,4
3692,2662.0,3
3692,780.0,4
3692,783.0,5
3692,1013.0,4
3692,2166.0,4
3692,570.0,5
3692,950.0,4
3692,1589.0,3
3692,585.0,2
3692,1049.0,3
3692,85.0,3
3692,2218.0,2
3692,1629.0,5
3692,2315.0,4
3692,2316.0,4
3692,1861.0,3
3692,2438.0,4
3692,1172.0,4
3692,240.0,4
3692,1292.0,5
3692,272.0,5
3692,2010.0,5
3692,43.0,4
3692,405.0,5
3692,1321.0,4
3692,789.0,4
3692,793.0,5
3692,796.0,4
3692,799.0,5
3692,807.0,5
3692,1348.0,5
3692,817.0,4
3692,818.0,5
3692,730.0,5
3693,2630.0,4
3693,2069.0,3
3693,838.0,3
3693,839.0,4
3693,2072.0,5
3693,841.0,4
3693,448.0,4
3693,2073.0,5
3693,0.0,4
3693,5.0,4
3693,2078.0,3
3693,960.0,4
3693,847.0,5
3693,449.0,4
3693,450.0,4
3693,451.0,5
3693,455.0,4
3693,1383.0,2
3693,852.0,4
3693,856.0,3
3693,517.0,3
3693,1387.0,4
3693,859.0,5
3693,860.0,4
3693,2088.0,5
3693,972.0,5
3693,975.0,5
3693,867.0,5
3693,2095.0,3
3693,2099.0,4
3693,2101.0,5
3693,872.0,4
3693,873.0,5
3693,526.0,4
3693,595.0,3
3693,983.0,4
3693,530.0,5
3693,2113.0,4
3693,610.0,3
3693,611.0,3
3693,1636.0,4
3693,1637.0,5
3693,1638.0,4
3693,1518.0,3
3693,2228.0,3
3693,1074.0,5
3693,2127.0,4
3693,1645.0,4
3693,2129.0,4
3693,1526.0,3
3693,1080.0,4
3693,1081.0,3
3693,1529.0,3
3693,1082.0,3
3693,2137.0,4
3693,2138.0,4
3693,1002.0,4
3693,1538.0,4
3693,1540.0,4
3693,1542.0,4
3693,1092.0,5
3693,2152.0,3
3693,1094.0,4
3693,2250.0,4
3693,1675.0,3
3693,2253.0,4
3693,2255.0,3
3693,1104.0,5
3693,1108.0,4
3693,2259.0,5
3693,1182.0,5
3693,2263.0,4
3693,1686.0,5
3693,2265.0,3
3693,1689.0,4
3693,659.0,4
3693,2353.0,5
3693,2270.0,3
3693,1792.0,5
3693,1693.0,3
3693,1118.0,4
3693,1119.0,3
3693,2356.0,4
3693,1800.0,4
3693,1130.0,4
3693,165.0,4
3693,166.0,4
3693,2382.0,4
3693,1818.0,4
3693,1207.0,4
3693,1933.0,4
3693,2494.0,3
3693,187.0,4
3693,2400.0,4
3693,2403.0,4
3693,193.0,5
3693,196.0,4
3693,2504.0,5
3693,1944.0,2
3693,305.0,4
3693,2410.0,3
3693,1842.0,5
3693,2416.0,3
3693,213.0,4
3693,735.0,4
3693,217.0,5
3693,218.0,5
3693,221.0,5
3693,1966.0,5
3693,334.0,4
3693,742.0,4
3693,746.0,4
3693,747.0,4
3693,344.0,4
3693,2530.0,3
3693,2649.0,4
3693,754.0,5
3693,1984.0,5
3693,460.0,5
3693,2544.0,4
3693,356.0,4
3693,358.0,4
3693,2662.0,4
3693,2552.0,4
3693,364.0,4
3693,1408.0,4
3693,1414.0,5
3693,888.0,4
3693,889.0,4
3693,371.0,3
3693,1416.0,4
